Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
306,15.84297951775486,4,440,66,3.1622776601683795,1173,518,0,0,0,2,1,1
306,17.46424919657298,5,437,69,2.8284271247461903,1115,522,0,0,0,2,1,1
306,24.413111231467404,6,437,68,2.6457513110645907,942,520,0,0,0,2,1,1
306,33.98529093593286,7,440,66,3.4641016151377544,933,518,10,0,0,2,1,1
306,41.02438299353203,8,446,63,2.8284271247461903,989,517,34,0,0,2,1,1
306,30.886890422961002,9,454,60,3.1622776601683795,699,518,67,0,0,2,1,1
306,25.238858928247925,10,458,59,4.242640687119285,785,519,54,0,0,2,1,1
306,24.63736998950984,11,465,58,3.872983346207417,837,523,87,0,0,2,1,1
306,24.392621835300936,12,483,48,4.0,906,514,194,0,0,2,1,1
306,24.919871588754223,13,487,45,2.6457513110645907,737,508,141,0,0,2,1,1
306,26.419689627245813,14,493,47,5.0,721,520,133,0,0,2,1,1
306,27.640549922170507,15,494,49,4.358898943540674,724,527,87,0,0,2,1,1
306,30.133038346638727,16,498,48,5.291502622129181,828,528,155,0,0,2,1,1
306,36.76955262170047,17,494,50,5.385164807134504,871,530,114,0,0,2,1,1
306,44.9221548904324,18,495,50,4.242640687119285,900,530,99,0,0,2,1,1
306,42.44997055358225,19,486,54,4.58257569495584,870,533,41,0,0,2,1,1
306,40.74309757492672,20,473,59,3.7416573867739413,986,533,5,0,0,2,1,1
306,41.38840417314975,21,463,65,5.196152422706632,887,538,0,0,0,2,1,1
306,40.07492981902776,22,457,69,4.0,845,541,0,0,0,2,1,1
306,35.32704346531139,23,453,70,3.4641016151377544,810,539,0,0,0,2,1,1
318,29.949958263743873,0,449,71,2.449489742783178,829,538,0,0,0,2,1,1
318,27.16615541441225,1,446,69,2.23606797749979,903,530,0,0,0,2,1,1
318,23.108440016582687,2,441,70,3.7416573867739413,881,528,0,0,0,2,1,1
318,19.235384061671343,3,439,71,4.0,769,528,0,0,0,2,1,1
318,14.730919862656235,4,436,76,4.0,531,535,0,0,0,2,1,1
318,17.146428199482248,5,435,77,2.8284271247461903,518,536,0,0,0,2,1,1
318,25.298221281347036,6,435,76,1.0,560,534,2,0,0,2,1,1
318,33.075670817082454,7,439,71,3.1622776601683795,636,528,27,0,0,2,1,1
318,40.50925820105819,8,448,67,3.0,582,528,59,0,0,2,1,1
318,30.364452901377952,9,462,60,3.872983346207417,623,525,112,0,0,2,1,1
318,25.13961017995307,10,475,52,4.795831523312719,742,517,171,0,0,2,1,1
318,24.73863375370596,11,490,47,4.358898943540674,867,517,257,0,0,2,1,1
318,26.570660511172846,12,500,44,4.358898943540674,829,517,250,0,0,2,1,1
318,25.41653005427767,13,516,39,5.0,722,516,289,0,0,2,1,1
318,22.47220505424423,14,504,48,4.242640687119285,527,533,113,0,0,2,1,1
318,27.676705006196094,15,516,43,4.358898943540674,671,529,215,0,0,2,1,1
318,29.88310559496787,16,513,46,5.291502622129181,683,536,156,0,0,2,1,1
318,35.53871128783372,17,510,50,5.196152422706632,926,545,149,0,0,2,1,1
318,43.840620433565945,18,500,53,5.656854249492381,913,543,87,0,0,2,1,1
318,39.56008088970496,19,483,59,5.477225575051661,1101,543,38,0,0,2,1,1
318,38.66522985836241,20,470,64,5.291502622129181,1124,542,4,0,0,2,1,1
318,38.47076812334269,21,466,66,3.3166247903554,1104,543,0,0,0,2,1,1
318,38.06573262134856,22,462,65,4.47213595499958,1020,537,0,0,0,2,1,1
318,34.08812109811862,23,460,67,3.4641016151377544,984,540,0,0,0,2,1,1
330,31.304951684997057,0,457,69,4.58257569495584,903,541,0,0,0,2,1,1
330,29.393876913398138,1,454,70,3.605551275463989,814,540,0,0,0,2,1,1
330,25.475478405713993,2,451,71,4.358898943540674,766,539,0,0,0,2,1,1
330,21.447610589527216,3,448,72,3.4641016151377544,752,539,0,0,0,2,1,1
330,18.411952639521967,4,446,74,4.123105625617661,664,541,0,0,0,2,1,1
330,15.716233645501712,5,444,75,2.23606797749979,609,541,0,0,0,2,1,1
330,17.663521732655695,6,443,76,2.8284271247461903,509,542,1,0,0,2,1,1
330,20.663978319771825,7,447,73,2.6457513110645907,603,540,16,0,0,2,1,1
330,24.49489742783178,8,459,66,2.0,604,536,66,0,0,2,1,1
330,25.768197453450252,9,469,65,3.7416573867739413,574,544,95,0,0,2,1,1
330,25.436194683953808,10,483,56,3.0,805,535,119,0,0,2,1,1
330,24.24871130596428,11,491,53,2.449489742783178,723,535,130,0,0,2,1,1
330,25.0,12,499,53,4.358898943540674,669,543,135,0,0,2,1,1
330,27.055498516937366,13,505,49,4.242640687119285,773,537,133,0,0,2,1,1
330,17.69180601295413,14,507,56,4.242640687119285,799,554,175,2,0,2,1,1
330,21.61018278497431,15,452,77,4.69041575982343,1390,552,26,35,0,2,1,1
330,26.419689627245813,16,449,73,5.830951894845301,856,542,14,0,0,2,1,1
330,29.189039038652847,17,445,74,3.605551275463989,929,540,11,0,0,2,1,1
330,28.844410203711913,18,453,72,2.8284271247461903,828,544,22,0,0,2,1,1
330,31.016124838541646,19,456,69,0.0,827,540,15,0,0,2,1,1
330,32.848135411313685,20,455,73,2.0,834,548,1,0,0,2,1,1
330,34.51086785347479,21,454,69,3.3166247903554,1175,538,0,0,0,2,1,1
330,33.76388603226827,22,453,65,3.0,1446,528,0,0,0,2,1,1
330,32.046840717924134,23,449,65,2.6457513110645907,1597,525,0,0,0,2,1,1
341,30.14962686336267,0,447,61,3.0,1733,513,0,0,0,2,1,1
341,25.079872407968907,1,443,62,2.449489742783178,1589,512,0,0,0,2,1,1
341,22.561028345356956,2,440,64,2.0,1622,514,0,0,0,2,1,1
341,20.049937655763422,3,437,64,2.449489742783178,1681,511,0,0,0,2,1,1
341,15.620499351813308,4,433,65,2.8284271247461903,1606,509,0,0,0,2,1,1
341,14.071247279470288,5,430,66,1.7320508075688772,1659,508,0,0,0,2,1,1
341,16.278820596099706,6,427,67,2.0,1603,508,1,0,0,2,1,1
341,18.547236990991408,7,432,60,2.8284271247461903,1748,497,29,0,0,2,1,1
341,21.330729007701542,8,449,54,2.8284271247461903,1655,498,100,0,0,2,1,1
341,22.737634001804146,9,469,45,4.123105625617661,1621,492,168,0,0,2,1,1
341,21.702534414210707,10,487,39,4.358898943540674,1740,489,233,0,0,2,1,1
341,21.77154105707724,11,499,37,4.123105625617661,1753,493,260,0,0,2,1,1
341,25.238858928247925,12,501,38,4.123105625617661,1750,499,192,0,0,2,1,1
341,24.79919353527449,13,507,32,5.385164807134504,1758,482,233,0,0,2,1,1
341,24.95996794869737,14,517,34,3.7416573867739413,1788,499,248,0,0,2,1,1
341,26.551836094703507,15,522,28,4.358898943540674,1737,479,198,0,0,2,1,1
341,27.40437921208944,16,523,24,3.7416573867739413,1788,461,197,0,0,2,1,1
341,29.715315916207253,17,526,27,3.872983346207417,1788,478,187,0,0,2,1,1
341,33.51119216023208,18,521,26,3.605551275463989,1788,469,121,0,0,2,1,1
341,37.815340802378074,19,507,30,3.4641016151377544,1788,474,58,0,0,2,1,1
341,39.93745109543172,20,486,39,3.7416573867739413,1788,488,8,0,0,2,1,1
341,39.35733730830886,21,474,38,3.605551275463989,1788,474,0,0,0,2,1,1
341,36.89173349139343,22,467,36,4.0,1788,461,0,0,0,2,1,1
341,33.03028912982749,23,462,36,3.7416573867739413,1788,456,0,0,0,2,1,1
352,28.284271247461902,0,455,41,3.3166247903554,1788,467,0,0,0,2,1,1
352,23.916521486202797,1,448,45,3.3166247903554,1788,472,0,0,0,2,1,1
352,19.026297590440446,2,443,48,3.4641016151377544,1788,476,0,0,0,2,1,1
352,15.874507866387544,3,437,50,3.7416573867739413,1788,476,0,0,0,2,1,1
352,14.422205101855956,4,430,53,3.1622776601683795,1788,478,0,0,0,2,1,1
352,16.492422502470642,5,427,53,2.449489742783178,1788,475,0,0,0,2,1,1
352,25.709920264364882,6,425,55,3.7416573867739413,1788,478,1,0,0,2,1,1
352,33.36165463522455,7,431,50,3.3166247903554,1788,471,28,0,0,2,1,1
352,39.433488306260706,8,451,47,3.7416573867739413,1788,481,108,0,0,2,1,1
352,29.24038303442689,9,468,44,4.0,1788,488,174,0,0,2,1,1
352,24.535688292770594,10,483,41,4.58257569495584,1780,492,234,0,0,2,1,1
352,24.819347291981714,11,495,37,3.7416573867739413,1756,490,216,0,0,2,1,1
352,25.612496949731394,12,499,39,4.0,1788,500,189,0,0,2,1,1
352,26.095976701399778,13,510,34,3.605551275463989,1788,492,205,0,0,2,1,1
352,25.25866188063018,14,516,32,3.605551275463989,1788,490,201,0,0,2,1,1
352,25.67099530598687,15,518,34,3.605551275463989,1788,499,161,0,0,2,1,1
352,28.879058156387302,16,527,31,3.3166247903554,1788,496,179,0,0,2,1,1
352,34.68429039204925,17,517,35,2.8284271247461903,1788,502,110,0,0,2,1,1
352,44.78839135311738,18,528,29,3.0,1788,488,117,0,0,2,1,1
352,42.62628297189423,19,515,34,3.0,1788,497,42,0,0,2,1,1
352,42.118879377305376,20,502,37,3.7416573867739413,1788,496,3,0,0,2,1,1
352,41.43669871020132,21,494,39,3.3166247903554,1788,496,0,0,0,2,1,1
352,38.52272056851645,22,488,41,3.4641016151377544,1788,497,0,0,0,2,1,1
352,34.38022687534217,23,480,43,3.4641016151377544,1788,496,0,0,0,2,1,1
361,29.816103031751148,0,473,45,2.8284271247461903,1788,495,0,0,0,2,1,1
361,26.210684844162312,1,465,48,2.6457513110645907,1788,497,0,0,0,2,1,1
361,21.77154105707724,2,461,48,2.8284271247461903,1788,493,0,0,0,2,1,1
361,18.24828759089466,3,456,48,4.0,1788,488,0,0,0,2,1,1
361,15.588457268119896,4,451,49,3.0,1788,487,0,0,0,2,1,1
361,16.822603841260722,5,446,51,4.0,1788,487,0,0,0,2,1,1
361,24.08318915758459,6,442,54,2.23606797749979,1788,491,1,0,0,2,1,1
361,32.78719262151,7,442,51,3.3166247903554,1771,484,28,0,0,2,1,1
361,39.63584236521283,8,456,42,3.0,1788,471,102,0,0,2,1,1
361,29.13760456866693,9,472,38,3.1622776601683795,1788,472,162,0,0,2,1,1
361,24.041630560342615,10,490,34,3.4641016151377544,1788,474,231,0,0,2,1,1
361,24.06241883103193,11,504,31,3.872983346207417,1735,475,280,0,0,2,1,1
361,24.879710609249457,12,515,30,3.4641016151377544,1788,481,286,0,0,2,1,1
361,24.819347291981714,13,524,29,3.1622776601683795,1788,485,312,0,0,2,1,1
361,23.979157616563597,14,527,26,3.605551275463989,1755,474,246,0,0,2,1,1
361,25.65151067676132,15,539,25,4.242640687119285,1753,482,281,0,0,2,1,1
361,27.459060435491963,16,533,29,3.4641016151377544,1788,493,207,0,0,2,1,1
361,34.11744421846396,17,541,27,3.605551275463989,1777,493,203,0,0,2,1,1
361,43.22036556994862,18,525,36,4.47213595499958,1788,513,65,0,0,2,1,1
361,41.36423575989287,19,512,38,4.898979485566356,1788,509,42,0,0,2,1,1
361,40.55859958134649,20,498,41,4.58257569495584,1788,506,4,0,0,2,1,1
361,40.162171256046406,21,490,42,5.291502622129181,1788,502,0,0,0,2,1,1
361,39.153543900903784,22,479,57,5.477225575051661,1788,534,0,0,0,2,1,1
361,32.87856444554719,23,473,56,2.23606797749979,1788,526,0,0,0,2,1,1
7,29.393876913398138,0,468,59,4.358898943540674,1788,529,0,0,0,2,1,1
7,26.758176320519304,1,462,61,3.1622776601683795,1788,528,0,0,0,2,1,1
7,22.338307903688676,2,458,60,2.8284271247461903,1788,522,0,0,0,2,1,1
7,19.0,3,454,55,2.23606797749979,1785,505,0,0,0,2,1,1
7,15.7797338380595,4,448,60,1.7320508075688772,1788,512,0,0,0,2,1,1
7,17.72004514666935,5,446,59,1.7320508075688772,1788,508,0,0,0,2,1,1
7,24.79919353527449,6,441,64,3.0,1759,515,1,0,0,2,1,1
7,32.357379374726875,7,445,59,2.23606797749979,1540,507,27,0,0,2,1,1
7,38.49675310984031,8,466,50,2.8284271247461903,1708,503,102,0,0,2,1,1
7,29.017236257093817,9,487,44,2.6457513110645907,1080,505,169,0,0,2,1,1
7,23.173260452512935,10,506,36,3.1622776601683795,1707,496,231,0,0,2,1,1
7,22.781571499789035,11,521,32,4.0,1585,494,277,0,0,2,1,1
7,23.790754506740637,12,531,30,3.605551275463989,1732,495,280,0,0,2,1,1
7,23.021728866442675,13,540,29,4.795831523312719,1656,501,305,0,0,2,1,1
7,21.748563170931547,14,542,29,4.898979485566356,1731,508,312,0,0,2,1,1
7,22.978250586152114,15,544,28,4.795831523312719,1680,509,282,0,0,2,1,1
7,23.62202362203543,16,545,30,5.0,1685,518,242,0,0,2,1,1
7,31.953090617340916,17,543,32,5.0990195135927845,1669,523,183,0,0,2,1,1
7,41.916583830269374,18,539,38,6.164414002968976,1719,535,109,0,0,2,1,1
7,38.535697735995385,19,524,47,6.082762530298219,1627,549,47,0,0,2,1,1
7,37.30951621235526,20,508,53,5.291502622129181,1493,551,2,0,0,2,1,1
7,38.0,21,496,55,5.477225575051661,1473,545,0,0,0,2,1,1
7,36.49657518178932,22,489,55,4.898979485566356,1495,538,0,0,0,2,1,1
7,32.14031735997639,23,486,58,3.1622776601683795,1390,543,0,0,0,2,1,1
19,28.965496715920477,0,482,58,3.872983346207417,1350,540,0,0,0,2,1,1
19,25.298221281347036,1,478,60,3.872983346207417,1315,541,0,0,0,2,1,1
19,21.400934559032695,2,478,59,0.0,1307,538,0,0,0,2,1,1
19,17.146428199482248,3,474,61,2.0,1253,539,0,0,0,2,1,1
19,14.628738838327793,4,474,45,4.358898943540674,1788,496,0,0,0,2,1,1
19,16.24807680927192,5,470,48,3.0,1788,501,0,0,0,2,1,1
19,23.958297101421877,6,467,45,3.605551275463989,1788,490,1,0,0,2,1,1
19,31.52776554086889,7,468,44,3.3166247903554,1788,488,22,0,0,2,1,1
19,38.79432948254165,8,479,41,3.3166247903554,1731,489,76,0,0,2,1,1
19,28.337254630609507,9,492,40,4.242640687119285,1633,497,153,0,0,2,1,1
19,23.366642891095847,10,507,37,4.47213595499958,1668,501,194,0,0,2,1,1
19,23.323807579381203,11,516,36,4.123105625617661,1619,505,227,0,0,2,1,1
19,23.643180835073778,12,529,32,4.47213595499958,1654,502,258,0,0,2,1,1
19,23.388031127053,13,530,35,3.7416573867739413,1555,514,190,0,0,2,1,1
19,23.065125189341593,14,535,31,4.242640687119285,1459,504,152,0,0,2,1,1
19,24.474476501040833,15,529,35,3.872983346207417,1561,513,113,0,0,2,1,1
19,25.865034312755125,16,540,30,4.0,1548,505,176,0,0,2,1,1
19,32.43454948045371,17,536,35,4.795831523312719,1619,520,149,0,0,2,1,1
19,41.48493702538308,18,530,38,5.0,1593,525,99,0,0,2,1,1
19,39.08964057138413,19,515,43,4.795831523312719,1545,528,44,0,0,2,1,1
19,37.76241517699841,20,502,49,4.898979485566356,1322,534,4,0,0,2,1,1
19,38.353617821530214,21,496,54,3.4641016151377544,1118,542,0,0,0,2,1,1
19,36.565010597564445,22,492,55,3.1622776601683795,919,541,0,0,0,2,1,1
19,31.74901573277509,23,487,55,4.123105625617661,980,537,0,0,0,2,1,1
31,27.459060435491963,0,484,58,3.3166247903554,908,541,0,0,0,2,1,1
31,25.84569596664017,1,480,59,1.7320508075688772,933,540,0,0,0,2,1,1
31,21.02379604162864,2,478,59,1.7320508075688772,835,538,0,0,0,2,1,1
31,18.05547008526779,3,475,59,3.7416573867739413,807,535,0,0,0,2,1,1
31,15.329709716755891,4,473,64,2.23606797749979,829,545,0,0,0,2,1,1
31,16.278820596099706,5,468,63,2.23606797749979,915,538,0,0,0,2,1,1
31,23.259406699226016,6,468,53,3.605551275463989,1381,513,1,0,0,2,1,1
31,30.4138126514911,7,471,49,4.0,1567,505,22,0,0,2,1,1
31,37.656340767525464,8,481,46,3.605551275463989,1338,506,78,0,0,2,1,1
31,27.820855486487112,9,493,41,4.123105625617661,1514,501,149,0,0,2,1,1
31,22.956480566497994,10,506,39,5.0,1612,507,212,0,0,2,1,1
31,23.916521486202797,11,520,33,4.0,1519,497,256,0,0,2,1,1
31,24.1039415863879,12,531,32,4.58257569495584,1550,503,253,0,0,2,1,1
31,24.1039415863879,13,531,35,4.242640687119285,1421,515,179,0,0,2,1,1
31,23.916521486202797,14,536,31,5.291502622129181,1322,505,203,0,0,2,1,1
31,24.392621835300936,15,536,35,5.656854249492381,1302,520,271,0,0,2,1,1
31,27.459060435491963,16,530,35,5.916079783099616,1459,514,216,0,0,2,1,1
31,32.984845004941285,17,521,40,6.244997998398398,1428,524,152,0,0,2,1,1
31,41.84495190581536,18,507,44,5.744562646538029,1444,524,80,0,0,2,1,1
31,38.58756276314948,19,498,45,5.196152422706632,1659,519,35,0,0,2,1,1
31,38.144462245521304,20,485,49,4.358898943540674,1466,518,2,0,0,2,1,1
31,38.07886552931954,21,475,54,4.123105625617661,1338,523,0,0,0,2,1,1
31,37.067505985701274,22,469,55,3.4641016151377544,1497,520,0,0,0,2,1,1
31,32.95451410656816,23,465,53,2.8284271247461903,1500,511,0,0,0,2,1,1
43,30.675723300355934,0,463,52,4.123105625617661,1584,506,0,0,0,2,1,1
43,29.34280150224242,1,462,52,3.3166247903554,1537,505,0,0,0,2,1,1
43,24.289915602982237,2,462,50,4.358898943540674,1690,500,0,0,0,2,1,1
43,20.83266665599966,3,460,48,3.872983346207417,1752,492,0,0,0,2,1,1
43,17.406895185529212,4,458,51,3.4641016151377544,1564,499,0,0,0,2,1,1
43,15.264337522473747,5,455,53,4.58257569495584,1625,501,0,0,0,2,1,1
43,16.97056274847714,6,454,54,4.0,1608,503,0,0,0,2,1,1
43,20.09975124224178,7,457,53,4.358898943540674,1549,503,24,0,0,2,1,1
43,23.769728648009426,8,465,52,4.242640687119285,1362,508,65,0,0,2,1,1
43,24.372115213907882,9,476,49,4.358898943540674,1396,510,124,0,0,2,1,1
43,23.790754506740637,10,486,47,4.123105625617661,1421,513,161,0,0,2,1,1
43,25.45584412271571,11,497,43,5.291502622129181,1266,511,219,0,0,2,1,1
43,25.15949125081825,12,495,43,5.0,1317,510,159,0,0,2,1,1
43,26.362852652928137,13,499,45,6.082762530298219,1545,520,256,0,0,2,1,1
43,25.865034312755125,14,494,45,6.48074069840786,1667,515,209,0,0,2,1,1
43,26.13426869074396,15,510,39,6.0,1761,510,247,0,0,2,1,1
43,26.30589287593181,16,508,40,6.324555320336759,1713,512,235,0,0,2,1,1
43,29.816103031751148,17,506,39,5.830951894845301,1788,507,182,0,0,2,1,1
43,32.109188716004645,18,495,43,6.082762530298219,1774,510,114,0,0,2,1,1
43,35.38361202590826,19,483,48,5.385164807134504,1788,514,48,0,0,2,1,1
43,36.68787265568828,20,465,57,5.291502622129181,1788,521,2,0,0,2,1,1
43,36.578682316343766,21,455,64,4.358898943540674,1721,528,0,0,0,2,1,1
43,36.16628264005025,22,449,65,5.0,1594,525,0,0,0,2,1,1
43,33.71943060017473,23,445,69,5.0,1471,529,0,0,0,2,1,1
55,31.160872901765767,0,443,73,3.7416573867739413,1038,536,0,0,0,2,1,1
55,27.367864366808018,1,440,74,5.196152422706632,957,535,0,0,0,2,1,1
55,22.516660498395403,2,438,74,5.196152422706632,947,533,0,0,0,2,1,1
55,20.0,3,436,75,4.123105625617661,920,533,0,0,0,2,1,1
55,15.874507866387544,4,436,74,4.69041575982343,885,531,0,0,0,2,1,1
55,13.674794331177344,5,436,75,2.8284271247461903,898,533,0,0,0,2,1,1
55,14.866068747318506,6,436,74,3.7416573867739413,911,531,0,0,0,2,1,1
55,14.89966442575134,7,438,77,4.242640687119285,363,539,3,4,0,2,1,1
55,17.549928774784245,8,438,86,2.6457513110645907,285,553,14,15,0,2,1,1
55,20.518284528683193,9,454,67,4.69041575982343,874,534,138,0,0,2,1,1
55,21.447610589527216,10,458,69,4.47213595499958,922,542,128,0,0,2,1,1
55,22.293496809607955,11,475,54,5.0990195135927845,1488,523,199,0,0,2,1,1
55,23.706539182259394,12,488,50,5.830951894845301,1570,524,233,0,0,2,1,1
55,24.392621835300936,13,493,47,5.916079783099616,1646,520,268,0,0,2,1,1
55,25.13961017995307,14,496,46,6.855654600401044,1709,520,305,0,0,2,1,1
55,26.5329983228432,15,500,46,6.082762530298219,1633,523,267,0,0,2,1,1
55,28.42534080710379,16,499,48,5.916079783099616,1689,528,219,0,0,2,1,1
55,31.080540535840107,17,491,52,6.324555320336759,1666,532,146,0,0,2,1,1
55,35.0,18,481,54,6.324555320336759,1638,528,81,0,0,2,1,1
55,36.945906403822335,19,472,59,5.744562646538029,1611,532,52,0,0,2,1,1
55,38.2099463490856,20,463,63,5.916079783099616,1555,533,9,0,0,2,1,1
55,37.57658845611187,21,456,66,6.0,1467,534,0,0,0,2,1,1
55,35.4964786985977,22,454,68,5.477225575051661,1359,536,0,0,0,2,1,1
55,30.495901363953813,23,451,70,3.605551275463989,1288,537,0,0,0,2,1,1
67,26.43860813280457,0,450,70,4.69041575982343,1277,536,0,0,0,2,1,1
67,21.307275752662516,1,450,71,3.872983346207417,1109,538,0,0,0,2,1,1
67,17.549928774784245,2,449,71,3.4641016151377544,987,538,0,0,0,2,1,1
67,14.7648230602334,3,449,72,3.3166247903554,935,540,0,0,0,2,1,1
67,12.68857754044952,4,447,73,2.23606797749979,971,540,0,0,0,2,1,1
67,16.0312195418814,5,446,74,4.123105625617661,808,541,0,0,0,2,1,1
67,23.302360395462088,6,446,74,3.3166247903554,741,541,0,0,0,2,1,1
67,26.28687885618983,7,448,73,2.8284271247461903,755,541,9,0,0,2,1,1
67,28.053520278211074,8,450,77,3.7416573867739413,407,551,32,5,0,2,1,1
67,24.63736998950984,9,447,78,4.123105625617661,1127,550,56,25,0,2,1,1
67,23.021728866442675,10,461,67,3.7416573867739413,696,541,152,0,0,2,1,1
67,23.790754506740637,11,476,61,3.1622776601683795,1044,541,189,0,0,2,1,1
67,24.61706725018234,12,495,50,5.0990195135927845,1104,530,237,0,0,2,1,1
67,25.67099530598687,13,506,45,4.69041575982343,1340,526,293,0,0,2,1,1
67,23.83275057562597,14,503,50,5.656854249492381,1002,538,198,0,0,2,1,1
67,25.278449319529077,15,499,49,6.0,1252,531,198,0,0,2,1,1
67,27.258026340878022,16,509,46,5.0,1444,532,201,0,0,2,1,1
67,32.38826948140329,17,513,44,3.872983346207417,1415,529,178,0,0,2,1,1
67,42.190046219457976,18,491,54,3.605551275463989,1589,538,31,0,0,2,1,1
67,38.48376280978771,19,485,56,2.8284271247461903,1682,537,10,0,0,2,1,1
67,38.379682124790975,20,476,56,4.47213595499958,1384,529,2,0,0,2,1,1
67,39.1279950930277,21,469,61,4.0,1342,534,0,0,0,2,1,1
67,36.51027252705737,22,464,63,2.0,1596,534,0,0,0,2,1,1
67,30.93541659651604,23,457,70,3.4641016151377544,630,543,0,18,0,2,1,1
79,28.827070610799147,0,451,63,2.8284271247461903,1788,522,0,0,0,2,1,1
79,24.73863375370596,1,445,59,3.0,1788,507,0,0,0,2,1,1
79,21.02379604162864,2,442,59,3.0,1788,504,0,0,0,2,1,1
79,16.64331697709324,3,439,60,3.0,1788,503,0,0,0,2,1,1
79,14.142135623730951,4,436,59,2.6457513110645907,1788,498,0,0,0,2,1,1
79,16.492422502470642,5,434,60,3.0,1788,499,0,0,0,2,1,1
79,25.03996805109783,6,431,61,2.6457513110645907,1788,498,0,0,0,2,1,1
79,32.32645975048923,7,433,60,2.8284271247461903,1788,498,23,0,0,2,1,1
79,39.91240408695021,8,448,55,4.47213595499958,1788,500,89,0,0,2,1,1
79,30.805843601498726,9,456,57,3.3166247903554,1788,512,107,0,0,2,1,1
79,25.059928172283335,10,464,56,3.4641016151377544,1788,517,111,0,0,2,1,1
79,25.495097567963924,11,477,50,2.8284271247461903,1788,514,130,0,0,2,1,1
79,27.568097504180443,12,482,48,3.0,1769,513,128,0,0,2,1,1
79,25.592967784139454,13,493,46,3.1622776601683795,1755,517,149,0,0,2,1,1
79,25.514701644346147,14,503,41,3.4641016151377544,1536,511,168,0,0,2,1,1
79,26.267851073127396,15,506,40,3.1622776601683795,1428,510,162,0,0,2,1,1
79,29.0516780926679,16,517,36,5.0990195135927845,1331,506,184,0,0,2,1,1
79,34.79942528261063,17,519,35,4.898979485566356,1649,504,169,0,0,2,1,1
79,44.395945760846224,18,509,41,5.5677643628300215,1611,516,100,0,0,2,1,1
79,41.641325627314025,19,492,47,5.0990195135927845,1732,519,40,0,0,2,1,1
79,41.13392760240627,20,474,55,5.196152422706632,1560,524,2,0,0,2,1,1
79,41.048751503547585,21,466,60,4.69041575982343,1624,529,0,0,0,2,1,1
79,39.6232255123179,22,461,66,3.7416573867739413,1406,538,0,0,0,2,1,1
79,33.45145736735546,23,458,69,3.7416573867739413,1273,542,0,0,0,2,1,1
91,29.017236257093817,0,454,68,4.58257569495584,1269,536,0,0,0,2,1,1
91,26.30589287593181,1,448,71,3.872983346207417,1120,537,0,0,0,2,1,1
